DTXSID,PREFERRED NAME,CASRN,INCHIKEY,IUPAC NAME,SMILES,INCHI STRING,MOLECULAR FORMULA,AVERAGE MASS,MONOISOTOPIC MASS,# of SOURCES,# OF PUBMED ARTICLES,PUBCHEM DATA SOURCES,CPDAT COUNT,QC Level,# ToxCast Active,% ToxCast Active,Total Assays
https://comptox.epa.gov/dashboard/chemical/details/DTXSID10894977,(E)-7-Dodecenyl acetate,16695-41-3,MUZGQHWTRUVFLG-VOTSOKGWSA-N,(7E)-Dodec-7-en-1-yl acetate,CCCC\C=C\CCCCCCOC(C)=O,"InChI=1S/C14H26O2/c1-3-4-5-6-7-8-9-10-11-12-13-16-14(2)15/h6-7H,3-5,8-13H2,1-2H3/b7-6+",C14H26O2,226.36,226.193280,15,,28,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID80897334,Phenylmercuric borate,6273-99-0,HCIUVGKUNYOVBM-UHFFFAOYSA-N,"[mu-Borato(2-)-kappaO:kappaO'](diphenyl)dimercury",OB(O[Hg]C1=CC=CC=C1)O[Hg]C1=CC=CC=C1,InChI=1S/2C6H5.BHO3.2Hg/c2*1-2-4-6-5-3-1;2-1(3)4;;/h2*1-5H;2H;;/q;;-2;2*+1,C12H11BHg2O3,615.21,618.021410,21,,10,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9020089,Anilazine,101-05-3,IMHBYKMAHXWHRP-UHFFFAOYSA-N,"4,6-Dichloro-N-(2-chlorophenyl)-1,3,5-triazin-2-amine",ClC1=CC=CC=C1NC1=NC(Cl)=NC(Cl)=N1,"InChI=1S/C9H5Cl3N4/c10-5-3-1-2-4-6(5)13-9-15-7(11)14-8(12)16-9/h1-4H,(H,13,14,15,16)",C9H5Cl3N4,275.52,273.957979,155,12,82,7,1,54/970,6.0,970
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0035667,Monobasic potassium phosphate,7778-77-0,GNSKLFRGEWLPPA-UHFFFAOYSA-M,Potassium dihydrogen phosphate,[K+].OP(O)([O-])=O,"InChI=1S/K.H3O4P/c;1-5(2,3)4/h;(H3,1,2,3,4)/q+1;/p-1",H2KO4P,136.084,135.932777,139,638,177,534,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020420,Propyzamide,23950-58-5,PHNUZKMIPFFYSO-UHFFFAOYSA-N,"3,5-Dichloro-N-(2-methylbut-3-yn-2-yl)benzamide",CC(C)(NC(=O)C1=CC(Cl)=CC(Cl)=C1)C#C,"InChI=1S/C12H11Cl2NO/c1-4-12(2,3)15-11(16)8-5-9(13)7-10(14)6-8/h1,5-7H,2-3H3,(H,15,16)",C12H11Cl2NO,256.13,255.021769,202,54,125,8,1,128/1091,12.0,1091
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8032673,Pyrithiobac sodium,123343-16-8,CNILNQMBAHKMFS-UHFFFAOYSA-M,"Sodium 2-chloro-6-[(4,6-dimethoxypyrimidin-2-yl)sulfanyl]benzoate",[Na+].COC1=CC(OC)=NC(SC2=C(C([O-])=O)C(Cl)=CC=C2)=N1,"InChI=1S/C13H11ClN2O4S.Na/c1-19-9-6-10(20-2)16-13(15-9)21-8-5-3-4-7(14)11(8)12(17)18;/h3-6H,1-2H3,(H,17,18);/q;+1/p-1",C13H10ClN2NaO4S,348.73,347.994750,94,5,62,,2,11/912,1.0,912
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9024693,tert-Butyl hydroperoxide,75-91-2,CIHOLLKRGTVIJN-UHFFFAOYSA-N,2-Methylpropane-2-peroxol,CC(C)(C)OO,"InChI=1S/C4H10O2/c1-4(2,3)6-5/h5H,1-3H3",C4H10O2,90.122,90.068080,133,2022,130,10,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3029784,"Benzenesulfonic acid, C10-13-alkyl derivs., sodium salts",68411-30-3,,,,,,, ,73,,,58,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7058414,EDTA with 2-aminoethanol (1:4),53404-52-7,FWJJTGXGFKILGS-UHFFFAOYSA-N,"2,2',2'',2'''-(Ethane-1,2-diyldinitrilo)tetraacetic acid--2-aminoethan-1-ol (1/4)",NCCO.NCCO.NCCO.NCCO.OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CC(O)=O,"InChI=1S/C10H16N2O8.4C2H7NO/c13-7(14)3-11(4-8(15)16)1-2-12(5-9(17)18)6-10(19)20;4*3-1-2-4/h1-6H2,(H,13,14)(H,15,16)(H,17,18)(H,19,20);4*4H,1-3H2",C18H44N6O12,536.58,536.301721,9,,10,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7024299,Hexythiazox,78587-05-0,XGWIJUOSCAQSSV-XHDPSFHLSA-N,"rel-(4R,5R)-5-(4-Chlorophenyl)-N-cyclohexyl-4-methyl-2-oxo-1,3-thiazolidine-3-carboxamide",C[C@H]1[C@@H](SC(=O)N1C(=O)NC1CCCCC1)C1=CC=C(Cl)C=C1,"InChI=1/C17H21ClN2O2S/c1-11-15(12-7-9-13(18)10-8-12)23-17(22)20(11)16(21)19-14-5-3-2-4-6-14/h7-11,14-15H,2-6H2,1H3,(H,19,21)/t11-,15+/s2",C17H21ClN2O2S,352.88,352.101227,134,6,55,,1,204/953,21.0,953
https://comptox.epa.gov/dashboard/chemical/details/DTXSID10897322,Tagetes minuta flower oil,8016-84-0,,,,,,, ,43,,,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4034235,"2,4-D 2-EHE",1928-43-4,QZSFJRIWRPJUOH-UHFFFAOYSA-N,"2-Ethylhexyl (2,4-dichlorophenoxy)acetate",CCCCC(CC)COC(=O)COC1=C(Cl)C=C(Cl)C=C1,"InChI=1S/C16H22Cl2O3/c1-3-5-6-12(4-2)10-21-16(19)11-20-15-8-7-13(17)9-14(15)18/h7-9,12H,3-6,10-11H2,1-2H3",C16H22Cl2O3,333.25,332.094600,96,1,48,8,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID30883287,2-[Methyl[(9Z)-1-oxo-9-octadecen-1-yl]amino]ethanesulfonic acid,97-80-3,GXJQMKFJQFGQKV-KHPPLWFESA-N,2-{Methyl[(9Z)-octadec-9-enoyl]amino}ethane-1-sulfonic acid,CCCCCCCC\C=C/CCCCCCCC(=O)N(C)CCS(O)(=O)=O,"InChI=1S/C21H41NO4S/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-21(23)22(2)19-20-27(24,25)26/h10-11H,3-9,12-20H2,1-2H3,(H,24,25,26)/b11-10-",C21H41NO4S,403.62,403.275630,36,,19,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3024316,Tebuthiuron,34014-18-1,HBPDKDSFLXWOAE-UHFFFAOYSA-N,"N-(5-tert-Butyl-1,3,4-thiadiazol-2-yl)-N,N'-dimethylurea",CNC(=O)N(C)C1=NN=C(S1)C(C)(C)C,"InChI=1S/C9H16N4OS/c1-9(2,3)6-11-12-8(15-6)13(5)7(14)10-4/h1-5H3,(H,10,14)",C9H16N4OS,228.31,228.104482,171,12,130,10,1,18/910,2.0,910
https://comptox.epa.gov/dashboard/chemical/details/DTXSID301009408,IN-K5A78,NOCAS_1009408,WFBLCCMICBEDGV-UHFFFAOYSA-N,"2-[3-Bromo-1-(3-chloropyridin-2-yl)-1H-pyrazol-5-yl]-3,8-dimethyl-4-oxo-3,4-dihydroquinazoline-6-carboxylic acid",CN1C(=O)C2=C(N=C1C1=CC(Br)=NN1C1=C(Cl)C=CC=N1)C(C)=CC(=C2)C(O)=O,"InChI=1S/C19H13BrClN5O3/c1-9-6-10(19(28)29)7-11-15(9)23-17(25(2)18(11)27)13-8-14(20)24-26(13)16-12(21)4-3-5-22-16/h3-8H,1-2H3,(H,28,29)",C19H13BrClN5O3,474.7,472.989030,1,,1,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2034546,"Dimethylamine 2-(2,4-dichlorophenoxy)propionate",53404-32-3,WRXSEWUFHVTFEX-UHFFFAOYSA-N,"2-(2,4-Dichlorophenoxy)propanoic acid--N-methylmethanamine (1/1)",CNC.CC(OC1=C(Cl)C=C(Cl)C=C1)C(O)=O,"InChI=1S/C9H8Cl2O3.C2H7N/c1-5(9(12)13)14-8-3-2-6(10)4-7(8)11;1-3-2/h2-5H,1H3,(H,12,13);3H,1-2H3",C11H15Cl2NO3,280.15,279.042899,28,,21,1,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID60865172,4-(Dichloroamino)benzenesulfonic acid,24894-89-1,MTIRCEAOVDFRGC-UHFFFAOYSA-N,4-(Dichloroamino)benzene-1-sulfonic acid,OS(=O)(=O)C1=CC=C(C=C1)N(Cl)Cl,"InChI=1S/C6H5Cl2NO3S/c7-9(8)5-1-3-6(4-2-5)13(10,11)12/h1-4H,(H,10,11,12)",C6H5Cl2NO3S,242.07,240.936720,9,,6,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5047037,Tembotrione,335104-84-2,IUQAXCIUEPFPSF-UHFFFAOYSA-N,"2-{2-Chloro-4-(methanesulfonyl)-3-[(2,2,2-trifluoroethoxy)methyl]benzoyl}cyclohexane-1,3-dione",CS(=O)(=O)C1=C(COCC(F)(F)F)C(Cl)=C(C=C1)C(=O)C1C(=O)CCCC1=O,"InChI=1S/C17H16ClF3O6S/c1-28(25,26)13-6-5-9(15(18)10(13)7-27-8-17(19,20)21)16(24)14-11(22)3-2-4-12(14)23/h5-6,14H,2-4,7-8H2,1H3",C17H16ClF3O6S,440.81,440.030822,105,,38,,1,12/437,3.0,437
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9041659,4-Cyanobenzoic acid,619-65-8,ADCUEPOHPCPMCE-UHFFFAOYSA-N,4-Cyanobenzoic acid,OC(=O)C1=CC=C(C=C1)C#N,"InChI=1S/C8H5NO2/c9-5-6-1-3-7(4-2-6)8(10)11/h1-4H,(H,10,11)",C8H5NO2,147.133,147.032028,75,11,147,,1,3/235,1.0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2040284,Chlorfenac,85-34-7,QZXCCPZJCKEPSA-UHFFFAOYSA-N,"(2,3,6-Trichlorophenyl)acetic acid",OC(=O)CC1=C(Cl)C=CC(Cl)=C1Cl,"InChI=1S/C8H5Cl3O2/c9-5-1-2-6(10)8(11)4(5)3-7(12)13/h1-2H,3H2,(H,12,13)",C8H5Cl3O2,239.48,237.935512,101,2,67,,1,6/398,2.0,398
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6047448,Potassium chlorate,3811-04-9,VKJKEPKFPUWCAS-UHFFFAOYSA-M,Potassium chlorate,[K+].[O-][Cl](=O)=O,"InChI=1S/ClHO3.K/c2-1(3)4;/h(H,2,3,4);/q;+1/p-1",ClKO3,122.55,121.917303,100,61,71,74,1,3/432,1.0,432
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20746877,"(5s,8R)-3-(2,5-Dimethylphenyl)-8-methoxy-2-oxo-1-azaspiro[4.5]dec-3-en-4-yl β-D-glucopyranoside",1172614-86-6,UZUGTDHNHPYPHX-WNHDOHIFSA-N,"(5s,8R)-3-(2,5-Dimethylphenyl)-8-methoxy-2-oxo-1-azaspiro[4.5]dec-3-en-4-yl beta-D-glucopyranoside",CO[C@H]1CC[C@]2(CC1)NC(=O)C(=C2O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C1=CC(C)=CC=C1C,"InChI=1S/C24H33NO8/c1-12-4-5-13(2)15(10-12)17-21(24(25-22(17)30)8-6-14(31-3)7-9-24)33-23-20(29)19(28)18(27)16(11-26)32-23/h4-5,10,14,16,18-20,23,26-29H,6-9,11H2,1-3H3,(H,25,30)/t14-,16-,18-,19+,20-,23+,24+/m1/s1",C24H33NO8,463.527,463.220617,10,,8,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0034566,Emamectin benzoate,155569-91-8,,,,,,, ,89,95,,,1,473/1119,42.0,1119
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8021513,Butyraldehyde,123-72-8,ZTQSAGDEMFDKMZ-UHFFFAOYSA-N,Butanal,CCCC=O,"InChI=1S/C4H8O/c1-2-3-4-5/h4H,2-3H2,1H3",C4H8O,72.107,72.057515,198,76,142,14,1,3/404,1.0,404
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3035002,Uniconazole-P,83657-17-4,YNWVFADWVLCOPU-MAUPQMMJSA-N,"(1E,3S)-1-(4-Chlorophenyl)-4,4-dimethyl-2-(1H-1,2,4-triazol-1-yl)pent-1-en-3-ol",CC(C)(C)[C@H](O)C(=C/C1=CC=C(Cl)C=C1)\N1C=NC=N1,"InChI=1S/C15H18ClN3O/c1-15(2,3)14(20)13(19-10-17-9-18-19)8-11-4-6-12(16)7-5-11/h4-10,14,20H,1-3H3/b13-8+/t14-/m1/s1",C15H18ClN3O,291.78,291.113840,62,7,39,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5032577,Tefluthrin,79538-32-2,ZFHGXWPMULPQSE-WTKPLQERSA-N,"(2,3,5,6-Tetrafluoro-4-methylphenyl)methyl 3-[(1Z)-2-chloro-3,3,3-trifluoroprop-1-en-1-yl]-2,2-dimethylcyclopropane-1-carboxylate",CC1=C(F)C(F)=C(COC(=O)C2C(\C=C(/Cl)C(F)(F)F)C2(C)C)C(F)=C1F,"InChI=1/C17H14ClF7O2/c1-6-11(19)13(21)7(14(22)12(6)20)5-27-15(26)10-8(16(10,2)3)4-9(18)17(23,24)25/h4,8,10H,5H2,1-3H3/b9-4-",C17H14ClF7O2,418.74,418.057054,143,20,37,,1,108/983,11.0,983
https://comptox.epa.gov/dashboard/chemical/details/DTXSID80109126,"1,3-Dimethyl-1,1,3,3-disiloxanetetrol-1,3-bis(dimethylthiocarbamate)",22232-20-8,,,,,,, ,9,,,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0021177,Potassium bicarbonate,298-14-6,TYJJADVDDVDEDZ-UHFFFAOYSA-M,Potassium hydrogen carbonate,[K+].OC([O-])=O,"InChI=1S/CH2O3.K/c2-1(3)4;/h(H2,2,3,4);/q;+1/p-1",CHKO3,100.114,99.956275,133,137,106,169,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4042042,Tris(N-hydroxypropyl) hexahydrotriazine,25254-50-6,QUGSRMKLRLHUHU-UHFFFAOYSA-N,"1,1',1''-(1,3,5-Triazinane-1,3,5-triyl)tri(propan-2-ol)",CC(O)CN1CN(CC(C)O)CN(CC(C)O)C1,"InChI=1S/C12H27N3O3/c1-10(16)4-13-7-14(5-11(2)17)9-15(8-13)6-12(3)18/h10-12,16-18H,4-9H2,1-3H3",C12H27N3O3,261.366,261.205242,49,,28,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1041766,1-Chloro-4-[(4-chlorophenyl)sulfanylmethyl]benzene,103-17-3,ZHLKXBJTJHRTTE-UHFFFAOYSA-N,1-Chloro-4-{[(4-chlorophenyl)methyl]sulfanyl}benzene,ClC1=CC=C(CSC2=CC=C(Cl)C=C2)C=C1,"InChI=1S/C13H10Cl2S/c14-11-3-1-10(2-4-11)9-16-13-7-5-12(15)6-8-13/h1-8H,9H2",C13H10Cl2S,269.18,267.988027,66,1,49,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID00896864,"Methyl-2-[methyl-2-[methyl-2-(2-methylpropoxy)ethoxy]ethoxy]ethyl (2,4-dichlorophenoxy)acetate",53535-28-7,,,,,,, ,9,,,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3044835,4-{2-Oxo-2-[3-(trifluoromethyl)phenyl]ethyl}benzonitrile,146653-56-7,CMHGFDOROXXOOB-UHFFFAOYSA-N,4-{2-Oxo-2-[3-(trifluoromethyl)phenyl]ethyl}benzonitrile,FC(F)(F)C1=CC(=CC=C1)C(=O)CC1=CC=C(C=C1)C#N,"InChI=1S/C16H10F3NO/c17-16(18,19)14-3-1-2-13(9-14)15(21)8-11-4-6-12(10-20)7-5-11/h1-7,9H,8H2",C16H10F3NO,289.257,289.071448,36,,40,,1,47/410,11.0,410
https://comptox.epa.gov/dashboard/chemical/details/DTXSID60872548,Copper(II) pyrophosphate,10102-90-6,,,,,,, ,38,,,4,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID70864055,Morfamquat,7411-47-4,UBAQQOLXBOKEHR-UHFFFAOYSA-N,"1,1'-Bis[2-(3,5-dimethylmorpholin-4-yl)-2-oxoethyl]-4,4'-bipyridin-1-ium",CC1COCC(C)N1C(=O)C[N+]1=CC=C(C=C1)C1=CC=[N+](CC(=O)N2C(C)COCC2C)C=C1,"InChI=1S/C26H36N4O4/c1-19-15-33-16-20(2)29(19)25(31)13-27-9-5-23(6-10-27)24-7-11-28(12-8-24)14-26(32)30-21(3)17-34-18-22(30)4/h5-12,19-22H,13-18H2,1-4H3/q+2",C26H36N4O4,468.597,468.272558,26,,16,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2041127,Sodium palmitate,408-35-5,GGXKEBACDBNFAF-UHFFFAOYSA-M,Sodium hexadecanoate,[Na+].CCCCCCCCCCCCCCCC([O-])=O,"InChI=1S/C16H32O2.Na/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16(17)18;/h2-15H2,1H3,(H,17,18);/q;+1/p-1",C16H31NaO2,278.412,278.222175,81,5306,62,35,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID50109138,Di(dehydroabietyl)amine acetate,53404-27-6,,,,,,, ,12,,,,3, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9040344,Iron(II) sulfate heptahydrate,7782-63-0,SURQXAFEQWPFPV-UHFFFAOYSA-L,Iron(2+) sulfate--water (1/1/7),O.O.O.O.O.O.O.[Fe++].[O-]S([O-])(=O)=O,"InChI=1S/Fe.H2O4S.7H2O/c;1-5(2,3)4;;;;;;;/h;(H2,1,2,3,4);7*1H2/q+2;;;;;;;;/p-2",FeH14O11S,278.01,277.960618,82,1822,121,84,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1041346,"2,4-D-ethyl ester",533-23-3,JSLBZIVMVVHMDJ-UHFFFAOYSA-N,"Ethyl (2,4-dichlorophenoxy)acetate",CCOC(=O)COC1=C(Cl)C=C(Cl)C=C1,"InChI=1S/C10H10Cl2O3/c1-2-14-10(13)6-15-9-4-3-7(11)5-8(9)12/h3-5H,2,6H2,1H3",C10H10Cl2O3,249.09,248.000700,68,,66,,1,1/430,0.0,430
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2035932,Silver oxide,155645-89-9,RARXNJBGGSMBMG-UHFFFAOYSA-N,,O1[Ag]O[Ag]O[Ag]O[Ag]1,InChI=1S/4Ag.4O,Ag4O4,495.469,491.600020,31,134,1,11,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20904692,"1-[(6-Chloro-3-pyridinyl)methyl]-4,5-dihydro-1H-imidazol-2-aminium acetate",NOCAS_904692,DOSXTTMHPRLNST-UHFFFAOYSA-N,"1-[(6-Chloropyridin-3-yl)methyl]-4,5-dihydro-1H-imidazol-2-aminium acetate",CC([O-])=O.[NH3+]C1=NCCN1CC1=CN=C(Cl)C=C1,"InChI=1S/C9H11ClN4.C2H4O2/c10-8-2-1-7(5-13-8)6-14-4-3-12-9(14)11;1-2(3)4/h1-2,5H,3-4,6H2,(H2,11,12);1H3,(H,3,4)",C11H15ClN4O2,270.72,270.088353,1,,1,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID70894438,"Quaternary ammonium compounds, trimethylsoya alkyl, chlorides",61790-41-8,,,,,,, ,46,,,64,3, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2041206,alpha-Terthiophene,1081-34-1,KXSFECAJUBPPFE-UHFFFAOYSA-N,"1~2~,2~2~:2~5~,3~2~-Terthiophene",S1C=CC=C1C1=CC=C(S1)C1=CC=CS1,InChI=1S/C12H8S3/c1-3-9(13-7-1)11-5-6-12(15-11)10-4-2-8-14-10/h1-8H,C12H8S3,248.38,247.978814,71,80,159,,1,87/416,21.0,416
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8042002,Lisadimate,136-44-7,WHQOKFZWSDOTQP-UHFFFAOYSA-N,"2,3-Dihydroxypropyl 4-aminobenzoate",NC1=CC=C(C=C1)C(=O)OCC(O)CO,"InChI=1S/C10H13NO4/c11-8-3-1-7(2-4-8)10(14)15-6-9(13)5-12/h1-4,9,12-13H,5-6,11H2",C10H13NO4,211.217,211.084458,49,1,49,,1,0/156,0.0,156
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2035649,"2-Butyl-2,3-dihydrobenzisothiazol-3-one",4299-07-4,LUYIHWDYPAZCNN-UHFFFAOYSA-N,"2-Butyl-1,2-benzothiazol-3(2H)-one",CCCCN1SC2=C(C=CC=C2)C1=O,"InChI=1S/C11H13NOS/c1-2-3-8-12-11(13)9-6-4-5-7-10(9)14-12/h4-7H,2-3,8H2,1H3",C11H13NOS,207.29,207.071785,53,,53,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6041507,4-Chloro-2-methylanisole,3260-85-3,VDYDAUQHTVCCBX-UHFFFAOYSA-N,4-Chloro-1-methoxy-2-methylbenzene,COC1=CC=C(Cl)C=C1C,"InChI=1S/C8H9ClO/c1-6-5-7(9)3-4-8(6)10-2/h3-5H,1-2H3",C8H9ClO,156.61,156.034193,49,,91,,1,3/398,1.0,398
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9042122,Mepiquat,15302-91-7,NNCAWEWCFVZOGF-UHFFFAOYSA-N,"1,1-Dimethylpiperidin-1-ium",C[N+]1(C)CCCCC1,"InChI=1S/C7H16N/c1-8(2)6-4-3-5-7-8/h3-7H2,1-2H3/q+1",C7H16N,114.211,114.127726,50,27,50,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020262,Chloramben,133-90-4,HSSBORCLYSCBJR-UHFFFAOYSA-N,"3-Amino-2,5-dichlorobenzoic acid",NC1=C(Cl)C(=CC(Cl)=C1)C(O)=O,"InChI=1S/C7H5Cl2NO2/c8-3-1-4(7(11)12)6(9)5(10)2-3/h1-2H,10H2,(H,11,12)",C7H5Cl2NO2,206.02,204.969734,157,4,100,6,1,9/903,1.0,903
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8042507,1-Phenylurea,64-10-8,LUBJCRLGQSPQNN-UHFFFAOYSA-N,N-Phenylurea,NC(=O)NC1=CC=CC=C1,"InChI=1S/C7H8N2O/c8-7(10)9-6-4-2-1-3-5-6/h1-5H,(H3,8,9,10)",C7H8N2O,136.154,136.063663,103,8,159,1,1,3/427,1.0,427
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9034731,Methyl bromide with chloropicrin,8004-09-9,,,,,,, ,16,,,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7021316,Tetradifon,116-29-0,MLGCXEBRWGEOQX-UHFFFAOYSA-N,"1,2,4-Trichloro-5-(4-chlorobenzene-1-sulfonyl)benzene",ClC1=CC=C(C=C1)S(=O)(=O)C1=CC(Cl)=C(Cl)C=C1Cl,"InChI=1S/C12H6Cl4O2S/c13-7-1-3-8(4-2-7)19(17,18)12-6-10(15)9(14)5-11(12)16/h1-6H",C12H6Cl4O2S,356.04,353.884261,125,19,84,,1,95/627,15.0,627
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5052541,2-Chloro-1-propanol,78-89-7,VZIQXGLTRZLBEX-UHFFFAOYSA-N,2-Chloropropan-1-ol,CC(Cl)CO,"InChI=1/C3H7ClO/c1-3(4)2-5/h3,5H,2H2,1H3",C3H7ClO,94.54,94.018542,74,6,75,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1041188,1-Phenyl-2-nitropropene,705-60-2,WGSVFWFSJDAYBM-UHFFFAOYSA-N,(2-Nitroprop-1-en-1-yl)benzene,CC(=CC1=CC=CC=C1)[N+]([O-])=O,"InChI=1S/C9H9NO2/c1-8(10(11)12)7-9-5-3-2-4-6-9/h2-7H,1H3",C9H9NO2,163.176,163.063329,56,3,32,,1,169/433,39.0,433
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5029712,Ferric sulfate,10028-22-5,RUTXIHLAWFEWGM-UHFFFAOYSA-H,Iron(3+) sulfate (2/3),[Fe+3].[Fe+3].[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O,"InChI=1S/2Fe.3H2O4S/c;;3*1-5(2,3)4/h;;3*(H2,1,2,3,4)/q2*+3;;;/p-6",Fe2O12S3,399.86,399.725061,104,356,63,30,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID90100462,"9-Octadecenoic acid (9Z)-, sulfonated, potassium salts",68609-93-8,,,,,,, ,39,,,1,3, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2042145,"Methyl 2,3-dibromopropionate",1729-67-5,ROXQOUUAPQUMLN-UHFFFAOYSA-N,"Methyl 2,3-dibromopropanoate",COC(=O)C(Br)CBr,"InChI=1S/C4H6Br2O2/c1-8-4(7)3(6)2-5/h3H,2H2,1H3",C4H6Br2O2,245.898,243.873455,58,,87,,1,11/235,5.0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3041322,"2,3-Dibromopropanal",5221-17-0,ZMDDOWQHSDJXDW-UHFFFAOYSA-N,"2,3-Dibromopropanal",BrCC(Br)C=O,"InChI=1S/C3H4Br2O/c4-1-3(5)2-6/h2-3H,1H2",C3H4Br2O,215.872,213.862891,36,1,42,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3024994,Sodium dichloroisocyanurate,2893-78-9,MSFGZHUJTJBYFA-UHFFFAOYSA-M,"Sodium 3,5-dichloro-2,4,6-trioxo-1,3,5-triazinan-1-ide",[Na+].ClN1C(=O)[N-]C(=O)N(Cl)C1=O,"InChI=1S/C3HCl2N3O3.Na/c4-7-1(9)6-2(10)8(5)3(7)11;/h(H,6,9,10);/q;+1/p-1",C3Cl2N3NaO3,219.94,218.921441,150,93,53,93,2,3/431,1.0,431
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8026060,Sulfacetamide,144-80-9,SKIVFJLNDNKQPD-UHFFFAOYSA-N,N-(4-Aminobenzene-1-sulfonyl)acetamide,CC(=O)NS(=O)(=O)C1=CC=C(N)C=C1,"InChI=1S/C8H10N2O3S/c1-6(11)10-14(12,13)8-4-2-7(9)3-5-8/h2-5H,9H2,1H3,(H,10,11)",C8H10N2O3S,214.24,214.041213,122,339,211,,1,1/408,0.0,408
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1049641,Hydrogen fluoride,7664-39-3,KRHYYFGTRYWZRS-UHFFFAOYSA-N,Hydrogen fluoride,F,InChI=1S/FH/h1H,FH,20.006,20.006228,140,1263,178,444,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3042186,"N,N-Dibutyl-4-chlorobenzenesulfonamide",127-59-3,CLVOYFRAZKMSPF-UHFFFAOYSA-N,"N,N-Dibutyl-4-chlorobenzene-1-sulfonamide",CCCCN(CCCC)S(=O)(=O)C1=CC=C(Cl)C=C1,"InChI=1S/C14H22ClNO2S/c1-3-5-11-16(12-6-4-2)19(17,18)14-9-7-13(15)8-10-14/h7-10H,3-6,11-12H2,1-2H3",C14H22ClNO2S,303.85,303.105978,25,,40,,1, ,,
